id,Review ID,Item ID,Shop ID,Comment,Rating Star,Author Username,Images,Submit Time,Like Count,Product Quality,Seller Service,Delivery Service,Class
97287324308,97287324308,20415254195,414659819,"Material:wood
Functionality:sturdy

Function betul.. Sebelum ni banyak makan ruang , bila dah susun barang bertingkat macam ni nampaklah luas space tu.... I like it!",5,tipahhtertipu,Not Available,28/4/2026 5:16,Not Available,5,5,5,positive
32066801046,32066801046,20415254195,414659819,Cantik sgt. Meja ringan senang nak bawak mana2. Nak buat meja utk minum2 kopi depan tv dan tgk kerja sekolah anak2 mmg sesuai sgt2. Harga pun mur mur je. Penghantara mcm the flash. Smlm order hari ni sampai. Terbaik. Meja pun dah siap pasang tak payah le berpeluh nak bertukang 😜. Tq.,5,b*****i,https://down-id.img.susercontent.com/file/my-11134103-7rase-m6xhkclvlicmc3,4/3/2025 4:02,0,5,5,5,positive
15652879261,15652879261,20415254195,414659819,"Functionality:terbaik
Material:meja buluh yg dicantum

Quite sturdy and the finishing is smooth.puas hati.",5,mohdhafizyasin,https://down-id.img.susercontent.com/file/my-11134103-7r98y-lx28sn80oi9674 || https://down-id.img.susercontent.com/file/my-11134103-7r98y-lx28sn80pwtm88 || https://down-id.img.susercontent.com/file/my-11134103-7r98t-lx28sn80rbe2b2,28/6/2024 6:38,Not Available,5,5,5,positive
67345607083,67345607083,20415254195,414659819,"Performance:Good

Good quality, only the stand is too long for working with a laptop. Thank you for the gift. Fast delivery.",5,samikoo,https://down-id.img.susercontent.com/file/my-11134103-7rask-mda3ryl080lf06 || https://down-id.img.susercontent.com/file/my-11134103-7rase-mda3ryl06m0z03 || https://down-id.img.susercontent.com/file/my-11134103-7rase-mda3ryl09fdhcf || https://down-id.img.susercontent.com/file/my-11134103-7rasf-mda3ryl06m8lb7,11/8/2025 8:15,Not Available,5,5,5,positive
55235303702,55235303702,20415254195,414659819,"Performance:Good

Good product quality, affordable price and also got free gift . Very worth it",5,f*****z,https://down-id.img.susercontent.com/file/my-11134103-7ras8-mbk76pmumhopae || https://down-id.img.susercontent.com/file/my-11134103-7ras9-mbk78n4qx9lz12,28/6/2025 23:19,Not Available,5,5,5,positive
82023171086,82023171086,20415254195,414659819,Bungkusan bagus tidak patah laju jgk smpai hrga pn ok murah sj utk letak rempah garam mmg elok,5,sitinajihahjieha,https://down-id.img.susercontent.com/file/my-11134103-820ld-micoakc8svsx53 || https://down-id.img.susercontent.com/file/my-11134103-820ld-micoakca7g90d7 || https://down-id.img.susercontent.com/file/my-11134103-820lb-micoakca61oka7 || https://down-id.img.susercontent.com/file/my-11134103-820l4-micoakc8uadd36 || https://down-id.img.susercontent.com/file/my-11134103-820lf-micoakcgbzeq5a,17/12/2025 6:12,Not Available,5,5,5,positive
52650762758,52650762758,20415254195,414659819,"Received in good condition
Well packed
Fast delivery
Thank you seller and shopee express delivery",5,noorzallynna,https://down-id.img.susercontent.com/file/my-11134103-7rasf-mbat1m2fklhjf7 || https://down-id.img.susercontent.com/file/my-11134103-7rasj-mbat1m2fm01z88,22/6/2025 9:29,1,5,5,5,positive
96325217233,96325217233,20415254195,414659819,Senang je nak pasang. Kejap je dah siap. Saiz comel masih blh letak byk brg.  Penghantaran sgt laju.,5,mageeana,https://down-id.img.susercontent.com/file/my-11134103-820l8-mn8p8ee7jd37ba,19/4/2026 14:15,Not Available,5,5,5,positive
12369239391,12369239391,3249801212,300594525,"Durability:GOOD👍
Quality:BEST👍

The style is very fashionable.The price is very fair.The most important thing is that it is practical.",5,k*****1,https://down-id.img.susercontent.com/file/my-11134103-7r98o-lkspvcnohtfb42,23/8/2023 22:19,Not Available,5,5,5,positive
12715194732,12715194732,3249801212,300594525,"Durability:sangat bagus
Quality:bagus

ok.tq seller.jam dah sampai.anak² suka.cantik..harga berpatutan dikala zaman madani ni.beli kat kedai lagi mahal..kat u juga murah..i give u 🌟🌟🌟🌟🌟",5,l*****a,https://down-id.img.susercontent.com/file/my-11134103-7r98u-lm8rmuv27qvnc2,29/9/2023 9:28,Not Available,5,5,5,positive
9222959679,9222959679,3249801212,300594525,"Quality:gooooooooooooood😘
Durability:loveeeeeeee

ahhhhhh i love it",5,x*****r,https://down-id.img.susercontent.com/file/my-11134103-22080-5bmqv21jt3fvef || https://down-id.img.susercontent.com/file/my-11134103-22080-zoxsdoomt3fvba || https://down-id.img.susercontent.com/file/my-11134103-22080-k1rvfmomt3fv17,10/8/2022 11:06,11,5,Not Available,Not Available,positive
8416792786,8416792786,3249801212,300594525,"Barang Selamat sampai Dan terima barang dalam keadaan baik, terima kasih seller boleh repeat lagi.",5,s*****2,https://down-id.img.susercontent.com/file/d42b4f1dcb6e681b2c5a7d177a6dea7b,19/5/2022 8:46,2,5,Not Available,Not Available,positive
9928827907,9928827907,3249801212,300594525,"Quality:Good
Durability:Good

Laju... Baramg terbaik... Berbaloi dgn harga... Boleh repaet lg... Anak2 suka sgt2...",5,msaifanan,https://down-id.img.susercontent.com/file/my-11134103-22100-aicl1wl7o9ivdd,29/10/2022 5:53,Not Available,5,5,5,positive
7346276684,7346276684,3249801212,300594525,"Jam dh smpai, semua dlm keadaan baik, packaging juga bagus, penghantaran sgt laju, tkasih",5,datinmaya82,https://down-id.img.susercontent.com/file/35e20a967a45898f30e9c9f7a1383c02 || https://down-id.img.susercontent.com/file/4d62e5513e638a36e9cc8d31380877c2,29/1/2022 3:03,2,5,Not Available,Not Available,positive
12623658409,12623658409,3249801212,300594525,"Quality:Good
Durability:Good

Item received in perfect condition, price is also reasonable, will purchase again in future.",5,samsonbeh8579,https://down-id.img.susercontent.com/file/my-11134103-7r98q-llu18vcqcp062a,19/9/2023 1:45,Not Available,5,5,5,positive
34495150884,34495150884,3249801212,300594525,"Durability:good
Quality:good

Jam tangan yg cantik sesuai utk anak dan selesa d gunakn,anak suka sangat,tq seller
Sangat² puas hati",5,nilamsari1999,https://down-id.img.susercontent.com/file/my-11134103-7ras8-m7vx4rx7nmclc2 || https://down-id.img.susercontent.com/file/my-11134103-7rask-m7vx4rx7p0x1a9,28/3/2025 7:03,Not Available,5,5,5,positive
13914895490,13914895490,3249801212,300594525,Terima kasih seller. Barang sudah sampai dengan selamat dan jayanya. Semuanya betul seperti yang diorder. Murah dan berbaloi dgn kualitinya. Semua berfungsi dengan baik. Comel...,5,ilaabdullah79,https://down-id.img.susercontent.com/file/my-11134103-7r98u-lqmpd37jpgse40,18/1/2024 1:24,Not Available,5,5,5,positive
87926043647,87926043647,3249801212,300594525,"Quality:ok
Durability:good

jam utk anak ke sekolah nice2 harga murrrr murr",5,l*****8,https://down-id.img.susercontent.com/file/my-11134103-820l9-mkexwkioh2pzde,7/2/2026 7:00,Not Available,5,5,5,positive
8305784877,8305784877,3249801212,300594525,"Serius la Bosss...semalam baru order, harini dah sampi..mmg terbaik lah...Jam pun cantik..seriusly korang kene beli dengan Seller ni guyss..Mmg berpatutan harga.. Harga murah kualiti gaya Mahall bossku...terima kasih seller...",5,m.amirullahamran,https://down-id.img.susercontent.com/file/9a146dabaca05f115152bfcf2edf8798,8/5/2022 8:11,Not Available,5,Not Available,Not Available,positive
40948440115,40948440115,3249801212,300594525,"Quality:baik
Durability:bagus

Penghantaran laju
Bungkusan kemas
Harga kene dengan barang 
Buat pakai² saja boleh lee",4,f*****s,https://down-id.img.susercontent.com/file/my-11134103-7rasg-m9fvpi1m5w4l48 || https://down-id.img.susercontent.com/file/my-11134103-7rasf-m9fvpi1m7ap19c,6/5/2025 12:07,Not Available,4,4,4,positive
13338083844,13338083844,3249801212,300594525,"Durability:bagus
Quality:tali button semua okay .

Barang sampai dengan pantas . Cukup dan semua berfungsi . Button pun berfungsi dengan baik . Thanks seller",5,n*****3,https://down-id.img.susercontent.com/file/my-11134103-7r98z-lojacr6sf9lic1 || https://down-id.img.susercontent.com/file/my-11134103-7r990-lojacr6sgo5yca || https://down-id.img.susercontent.com/file/my-11134103-7r98y-lojad1xapnpy4f,26/11/2023 5:04,Not Available,5,5,5,positive
52865593377,52865593377,3249801212,300594525,"Quality:good
Durability:good

received in very good condition nice watch thank you seller",5,faizalhassanur,https://down-id.img.susercontent.com/file/my-11134103-7ras8-mbcjbxnw8xsb4b || https://down-id.img.susercontent.com/file/my-11134103-7ras9-mbcjbxnm9cq26a,23/6/2025 14:28,Not Available,5,5,5,positive
12336925353,12336925353,3249801212,300594525,"Quality:bgus
Durability:nampak mcm tahan ... kita try tgok mcm mna .. elok order lagi",5,Not Available,https://down-id.img.susercontent.com/file/my-11134103-7r98o-lknpnzedp6nh7e || https://down-id.img.susercontent.com/file/my-11134103-7r98o-lknpnzedql7xef,20/8/2023 10:07,1,5,5,5,positive
13269053244,13269053244,3249801212,300594525,"Penghantaran normal, bungkusan kemas dan selamat, item cantik, diterima dalam keadaan baik.  Belum reset masa, harap boleh guna.  Kualiti barangan diterima belum guna lagi untuk menilai.  Harganya yang berpatutan dan berbaloi kiranya okay nanti.",5,a*****r,https://down-id.img.susercontent.com/file/my-11134103-7r98p-lo9thx3y66289b,19/11/2023 13:52,Not Available,5,5,5,positive
12113439293,12113439293,3249801212,300594525,"Quality:okhy dengan harga sangat cantik sukaaa sangat thankyou saller ♥
Durability:penghantaran pantas pembukusan terbaikk cantekk sangat saya suka kan nya",5,m*****5,https://down-id.img.susercontent.com/file/my-11134103-7qul6-ljrpnqs1bbyuaf || https://down-id.img.susercontent.com/file/my-11134103-7quky-ljrpnqtf9avqd0 || https://down-id.img.susercontent.com/file/my-11134103-7qul6-ljrpnqrrbqje72 || https://down-id.img.susercontent.com/file/my-11134103-7qukw-ljrpnqs1bbx657 || https://down-id.img.susercontent.com/file/my-11134103-7qul8-ljrpnqt59phy7f,29/7/2023 0:03,Not Available,5,5,5,positive
12384756799,12384756799,3249801212,300594525,Packing ok..harga pun murah..bole la untuk pakai suka2..kale cantik..nasib baik ade bagi skali INSTRUCTION WATCH untuk set jam ni... tak tau la betahan brape lama..jam murah kan..terima kasih seller,5,maszaimas,https://down-id.img.susercontent.com/file/my-11134103-7r98o-lkuuk8fwoz3zff,25/8/2023 10:08,Not Available,5,5,5,positive
12810240330,12810240330,3249801212,300594525,"Durability:cantik
Quality:terbaik

penhantan pantas,jam cantik,lain kali boleh beli lg...terbaikkk..kemahhh keming",5,a*****s,https://down-id.img.susercontent.com/file/my-11134103-7r98q-lmmu67ygy1ee1f || https://down-id.img.susercontent.com/file/my-11134103-7r98t-lmmu67ygzfyu07 || https://down-id.img.susercontent.com/file/my-11134103-7r98x-lmmu67yh0ujac9,9/10/2023 6:15,Not Available,5,5,5,positive
82282981310,82282981310,3249801212,300594525,"Quality:good
Durability:good

cantik,menarik dan tertarik kau mmg da bomb,bolehlh pakai buat kerja,next time boleh repeat lagi kat seller ni...",5,z*****2,https://down-id.img.susercontent.com/file/my-11134103-820lg-mifugj9avytj1b,19/12/2025 20:40,Not Available,5,5,5,positive
88234605158,88234605158,3249801212,300594525,"Quality:good
Durability:good

Received in good condition,tq seller,tq rider,tq shoppee.",5,o*****5,https://down-id.img.susercontent.com/file/my-11134103-820lf-mkjmbeelpkat6c || https://down-id.img.susercontent.com/file/my-11134103-820le-mkjmbeelqyv955 || https://down-id.img.susercontent.com/file/my-11134103-820lg-mkjmbeelsdfp6e,10/2/2026 13:58,Not Available,5,5,5,positive
65488709024,65488709024,3249801212,300594525,"Quality:good
Durability:baik

Dh sampai sehari masa ! Thank u harga murah sangat, will repeat lagi lepas ni macehhh banyak2",5,n*****9,https://down-id.img.susercontent.com/file/my-11134103-7rask-md36oftvxqtfb2,6/8/2025 11:57,Not Available,5,5,5,positive
12387713933,12387713933,3249801212,300594525,"Quality:ok

Bebaloi dngan harga...
Cantik...
Bagi yg alergi jam kulit,boleh try ni...
Murah,cantik dan tk gatal2...
👍👍👍",5,q*****f,https://down-id.img.susercontent.com/file/my-11134103-7r98o-lkv5mf8repj333 || https://down-id.img.susercontent.com/file/my-11134103-7r98o-lkv5mzirqfgf19 || https://down-id.img.susercontent.com/file/my-11134103-7r98o-lkv5n8jyijzz99 || https://down-id.img.susercontent.com/file/my-11134103-7r98o-lkv5nog39b1xf3 || https://down-id.img.susercontent.com/file/my-11134103-7r98o-lkv5o3kr49fjc4,25/8/2023 15:16,Not Available,5,5,5,positive
9613597084,9613597084,3249801212,300594525,"Quality:good

Cantik sangat
Warna pun cute
Anak suka sangat
Harga pun murah 
Berbaloi beli
Hrp2 blh tahan lama sikit",5,lizayusoff74,https://down-id.img.susercontent.com/file/my-11134103-22090-vdiqjl7xdphvce,20/9/2022 11:50,Not Available,5,4,4,positive
11817141998,11817141998,3249801212,300594525,"Quality:Terbaikk👍👍👍

Barang sampai dgn selamat😃 beli 4 terus🤭 memang cantik😍 murah pun murah😍 Lepas niey boleh repeat lagi🤭 terima kasih saya beli🥰",5,norsyazwani96,https://down-id.img.susercontent.com/file/my-11134103-7qul5-lid6whcpj04j07 || https://down-id.img.susercontent.com/file/my-11134103-7qul1-lid6x1khxyyua3 || https://down-id.img.susercontent.com/file/my-11134103-7qul5-lid734n5ctaee1,23/6/2023 14:33,Not Available,5,5,5,positive
12572908185,12572908185,3249801212,300594525,"Quality:sangat terbaik

jam ok lah kualiti sangat nice ni kali ke dua beli and terus borong bnyk'🤭",5,shaziraabdullah050622,https://down-id.img.susercontent.com/file/my-11134103-7r98o-llm337h4vhic10 || https://down-id.img.susercontent.com/file/my-11134103-7r98o-llm337h5axu8a6 || https://down-id.img.susercontent.com/file/my-11134103-7r98v-llm33pzvqdlw5b || https://down-id.img.susercontent.com/file/my-11134103-7r98o-llm33pzlqs84f5,13/9/2023 12:04,Not Available,5,5,5,positive
12556529462,12556529462,3249801212,300594525,"Durability:padu dan mantap
Quality:berkesan

penghantaran yg terlampau cepat.. proses pun laju ja.. barang sampai dalam keadaan yg tiptop.. packaging jugak kemas.. barang dalam keadaan ok.. saya berpuas hati membeli barang dekat seller ni..pantas n superb.. pendek kata, semua ok lah.. tu belum panjang yang kata.. tahniah seller!!",5,manspiroon83,https://down-id.img.susercontent.com/file/my-11134103-7r98p-llkaf687y7vx28 || https://down-id.img.susercontent.com/file/my-11134103-7r98q-llkaf687irn1f3,12/9/2023 5:51,Not Available,5,5,5,positive
12081361640,12081361640,3249801212,300594525,memang lawa gila dengan tali dia clear warnanya .. warna purple pun lawa,5,b*****a,https://down-id.img.susercontent.com/file/my-11134103-7qukw-ljm5t3lvex5i51,25/7/2023 2:46,1,5,5,5,positive
12449681431,12449681431,3249801212,300594525,"Quality:baik
Durability:baik

Barang baru smpi....so far ok la ....berbaloi dgn harga....bagi ank2 pakai p sekolah",5,zainolarifinismail,https://down-id.img.susercontent.com/file/my-11134103-7r98z-ll4tx5leh4kt6d || https://down-id.img.susercontent.com/file/my-11134103-7r98r-ll4tx5lejxppc4 || https://down-id.img.susercontent.com/file/my-11134103-7r98x-ll4tx5leij59de || https://down-id.img.susercontent.com/file/my-11134103-7r98s-ll4tx5lelca5cc || https://down-id.img.susercontent.com/file/my-11134103-7r98p-ll4tx5lemqul2e,1/9/2023 10:03,Not Available,5,5,5,positive
11089746721,11089746721,3249801212,300594525,"Durability:bagus
Quality:mmg best

pembungkusan bagus sekali. terima kasih seller. jam jg berkualiti",5,ubibits,https://down-id.img.susercontent.com/file/my-11134103-7quky-lettvwq9b59079,26/3/2023 8:53,1,5,5,5,positive
12064352137,12064352137,3249801212,300594525,"Quality:cantik
Durability:memang nice

Seller memang terbaik and top 😃",5,saraathirah219,https://down-id.img.susercontent.com/file/my-11134103-7qula-ljikugv2elhybb || https://down-id.img.susercontent.com/file/my-11134103-7qul8-ljikv44gd6ja19,22/7/2023 14:26,1,5,5,5,positive
12531862571,12531862571,3249801212,300594525,"Quality:cun
Durability:terbaik

Terima kasih seller barang dah sampai.. maaf gambar silap sebab tak sempat snap bytheway barang cun not bad nanti boleh repeat order lain. Hhehe tq tq tq tau heheh",5,ashraffitri97,https://down-id.img.susercontent.com/file/my-11134103-7r98z-llh5j5p4sokt6c,10/9/2023 1:11,1,5,5,5,positive
64462873579,64462873579,3249801212,300594525,"Durability:good
Quality:good

Barang sampai cepat..dibungkus dengan baik sekali..warna pilihan yang tepat..",5,m*****5,https://down-id.img.susercontent.com/file/my-11134103-7rasm-mcrro7jzsmy773 || https://down-id.img.susercontent.com/file/my-11134103-7rasf-mcrro7jzu1inea || https://down-id.img.susercontent.com/file/my-11134103-7rasb-mcrro7jzwunje8,29/7/2025 12:03,Not Available,5,5,5,positive
30930676865,30930676865,3249801212,300594525,"Quality:good

Srs murah gila nok , dah la cantikkk 😍 menyesal beli satu 😭 nanti nak repeat order color lain 😍 sampai pun cepat jer 🫶🏻 takde apa ii yang rosak , sampai jer bukak terus dah boleh guna 🫶🏻🤍",5,_*****h,https://down-id.img.susercontent.com/file/my-11134103-7rasd-m68hm1624oyx6b || https://down-id.img.susercontent.com/file/my-11134103-7rash-m68hm16263jdff || https://down-id.img.susercontent.com/file/my-11134103-7rash-m68hm1624p2gd9,14/2/2025 15:42,Not Available,5,5,5,positive
11625905116,11625905116,3249801212,300594525,"the watch is really pretty and its so easy to set too! Will definitely buy again , the delivery was fast and really good , no defects and i choose purple colour ^_^ i hope it will lastt long and affordable for the price !!",5,mklsdf4,https://down-id.img.susercontent.com/file/my-11134103-7qul3-lhfzy0ukhuxpd1,31/5/2023 8:20,Not Available,5,5,5,positive
9273232998,9273232998,3249801212,300594525,"Quality:good
Durability:good

I bought for my sister and its veryyyyyyyy good qualityyyy she loves it!!! Thank youu",5,Not Available,https://down-id.img.susercontent.com/file/my-11134103-22080-bmvu42n7d0fv26,15/8/2022 1:33,2,5,Not Available,Not Available,positive
11980914212,11980914212,3249801212,300594525,"Quality:Good
Durability:Very good

Item sampai dalam keadaan baik dan sempurna cukup semua",5,gulamelaka8338,https://down-id.img.susercontent.com/file/my-11134103-7qul2-lj54ii9xqhk318 || https://down-id.img.susercontent.com/file/my-11134103-7qul2-lj54ii9xrw4jcb || https://down-id.img.susercontent.com/file/my-11134103-7qukz-lj54ii9xtaoz67,13/7/2023 4:22,Not Available,5,5,5,positive
6991399461,6991399461,3249801212,300594525,Warna cantik...tali lembut..murah...untuk nak hadiahkan sapa ii pon blh...cantik...tali agak panjang kalau tngan kecil,5,najidahmajid,https://down-id.img.susercontent.com/file/7d5c1ec02da09e7f7bf878edc7eaa604 || https://down-id.img.susercontent.com/file/8d105bec140e6908eac0bd14ab05c0bc || https://down-id.img.susercontent.com/file/8fef9e6dc572d5e7d56321a6bb10c85e,21/12/2021 15:11,12,5,Not Available,Not Available,positive
95337034066,95337034066,3249801212,300594525,"Quality:cantik
Durability:ringan takdela berat sgt

Cantik , sesuai la pakai untuk orang dewasa dan kanak2",5,nsasfikah27,https://down-id.img.susercontent.com/file/my-11134103-820l4-mmvgo088i32957,10/4/2026 7:30,Not Available,5,5,5,positive
8892525416,8892525416,3249801212,300594525,"Quality:good
Durability:okey

All the watches is good,just not set it yet, all looks beautiful, good service from the seller, will repeat order next time, thank you seller 😊",5,Not Available,https://down-id.img.susercontent.com/file/my-11134103-22070-hx7dodyq4pev27,7/7/2022 7:52,Not Available,5,Not Available,Not Available,positive
13406679134,13406679134,3249801212,300594525,"Durability:cantik
Quality:good

Barang cantik dan pembungkusan sangat baik. Penghantaran cepat dan pantas. Boleh beli lagi di lain hari. Barang berpatutan dengan harga.Sesuai untuk dijadikan hadiah buat anak-anak kecil.",4,9ynbduck9p,https://down-id.img.susercontent.com/file/my-11134103-7r98p-los7eilml7kg81,2/12/2023 11:05,Not Available,4,5,5,positive
12256543700,12256543700,3249801212,300594525,👍🏻👍🏻 Bubble wrap tebal. Bila pakai rasa smart and sporty 😎😎😎,5,afeefnie,https://down-id.img.susercontent.com/file/my-11134103-7qul5-lkc7e9g5g8hh08 || https://down-id.img.susercontent.com/file/my-11134103-7qul3-lkc7e9g50s1h22 || https://down-id.img.susercontent.com/file/my-11134103-7qul7-lkc7e9g5g8addd || https://down-id.img.susercontent.com/file/my-11134103-7qul2-lkc7e9g50s8l64 || https://down-id.img.susercontent.com/file/my-11134103-7qul1-lkc7e9g5onw5f1,12/8/2023 8:45,3,5,5,5,positive
11692581660,11692581660,3249801212,300594525,"Quality:look good
Durability:will try

Seller fast response,fast packing, fast shipping, courier fast delivery, very satisfied.",5,z*****e,https://down-id.img.susercontent.com/file/my-11134103-7qul0-lhriqg3k2tbhe1 || https://down-id.img.susercontent.com/file/my-11134103-7qul7-lhriqg3k47vx7a || https://down-id.img.susercontent.com/file/my-11134103-7qukx-lhriqg3k5mgdd6,8/6/2023 14:53,2,5,5,5,positive
3493598788,3493598788,3249801212,300594525,Nice quality product and value for money.. It also fast delivery depends on your area actually..,5,honeymad99,https://down-id.img.susercontent.com/file/5f8138ee88ce6b981aa1a64fd63ac993 || https://down-id.img.susercontent.com/file/e055900749b22e859b9e53fc7d11fb44 || https://down-id.img.susercontent.com/file/0a93c3695e35117f1c1908c6bfd9e0fa || https://down-id.img.susercontent.com/file/69cc0f2ce8f31043945affa39d1ba8c7 || https://down-id.img.susercontent.com/file/f6380783cd665270b889d4dacf5c68c3,28/11/2020 13:55,3,5,Not Available,Not Available,positive
13099193271,13099193271,3249801212,300594525,"Durability:puas hati
Quality:cantik

Penghantaran yg cepat dan dbalut ngn kemas..",5,nurhidayah_hadnan,https://down-id.img.susercontent.com/file/my-11134103-7r98v-lnp4x2fpr3p978 || https://down-id.img.susercontent.com/file/my-11134103-7r98s-lnp4x2fpsi9pee || https://down-id.img.susercontent.com/file/my-11134103-7r98s-lnp4x2fptwu595 || https://down-id.img.susercontent.com/file/my-11134103-7r98t-lnp4x2fpvbelc8 || https://down-id.img.susercontent.com/file/my-11134103-7r98s-lnp4x2fpwpz170,5/11/2023 2:05,3,5,5,5,positive
31315717591,31315717591,3249801212,300594525,"ALHAMDULILLAH selamat sampai dengan jayanya, terima kasih byk2 kepada seller yang baik hati dan kurier yang terpantas di asia tenggara, so recommended kepada semua rakyat Malaysia so terima kasih skali lagi",5,leenuri684,https://down-id.img.susercontent.com/file/my-11134103-7rasf-m6ghhqsotoxld1 || https://down-id.img.susercontent.com/file/my-11134103-7rasi-m6ghhqsowi2h0e || https://down-id.img.susercontent.com/file/my-11134103-7rasa-m6ghhqsoxwmx0d,20/2/2025 6:11,Not Available,5,5,5,positive
14094574453,14094574453,3249801212,300594525,"Quality:Kualiti sngt Bgus
Durability:design cntik sngt

Tq Seller barang dh smpai .....jam ni cntik sngt sy suka nmpk mcm mahal....srs terkejut bila smpai jam tu siap Seller bgi kotak lgi First time beli jam ada kotak....suka suka suka sngt",5,ulacfsgcie,https://down-id.img.susercontent.com/file/my-11134103-7r990-lraua2qlkeev92 || https://down-id.img.susercontent.com/file/my-11134103-7r98o-lraua2s9hypje3 || https://down-id.img.susercontent.com/file/my-11134103-7r98p-lraua2t3gqw403,3/2/2024 23:10,Not Available,5,5,5,positive
13062975535,13062975535,3249801212,300594525,"Durability:okk good 👍
Quality:okk lahh

Barang smpai dgn selamat tanpa sebarang kerosakan... delivery cepat ni kali ke 2 repeat order...jam cantik sesuai la ngn ank2 
tQ seller 😘🌹♥️",5,a*****3,https://down-id.img.susercontent.com/file/my-11134103-7r98u-lnk0yhm03am540,1/11/2023 12:13,Not Available,5,5,5,positive
10949579012,10949579012,3249801212,300594525,"Quality:sangat memuaskan boleh la berbaloi dengan harga
Durability:ok

Cepat ..trusted seller",5,k.nurul,https://down-id.img.susercontent.com/file/my-11134103-23030-kchwf7bogeov46 || https://down-id.img.susercontent.com/file/my-11134103-23030-k5e67c6ogeov16,8/3/2023 9:33,17,5,5,5,positive
11980896451,11980896451,3249801212,300594525,"Durability:Good
Quality:Very good

Item sampai dalam keadaan baik cukup sifat kotak pon takde kemek2",5,gulamelaka8338,https://down-id.img.susercontent.com/file/my-11134103-7qul3-lj54ii9xkvabf4 || https://down-id.img.susercontent.com/file/my-11134103-7qul5-lj54ii9xm9urf2 || https://down-id.img.susercontent.com/file/my-11134103-7qul2-lj54ii9xnof70b || https://down-id.img.susercontent.com/file/my-11134103-7qul3-lj54ii9xp2znbc,13/7/2023 4:20,2,5,5,5,positive
12506528705,12506528705,3249801212,300594525,"Quality:Getah lembut

Beli utk ank.. Alhamdulillah ank anak suka dgn jam ni.. Boleh la diaorg bergaya p sek.. Jam pun sampai dgn selamat dan cNtik jam dy",5,nurfarayusup,https://down-id.img.susercontent.com/file/my-11134103-7r98u-lldgqlf2tyst2b || https://down-id.img.susercontent.com/file/my-11134103-7r98r-lldgqkldlyd012 || https://down-id.img.susercontent.com/file/my-11134103-7r992-lldgqkle1elw7c,7/9/2023 11:07,Not Available,5,5,5,positive
90998818208,90998818208,3249801212,300594525,"Quality:The watch feels nice and look stylish when worn and it’s comfortable
Durability:The band is soft and the watch seems to last longer

The price and quality is really great i recommend it",5,4*****a,https://down-id.img.susercontent.com/file/my-11134103-820la-mlgbsiwr3eo35b,5/3/2026 11:40,Not Available,5,5,5,positive
10904097756,10904097756,3249801212,300594525,"Quality:bagus cantik terletak bila pakai
Durability:tali lembut dan panjang sikit sesuai betul

Dah la murah cantik pulak memang kene beli 
Seller jual barang berkualiti bagus 🫶👍",5,shabeel16,https://down-id.img.susercontent.com/file/my-11134103-23030-2kdj1a0387nv56 || https://down-id.img.susercontent.com/file/my-11134103-23030-6rtnddf487nv2a || https://down-id.img.susercontent.com/file/my-11134103-23030-6jndjrn487nvaf,3/3/2023 7:49,3,5,5,5,positive
9211411531,9211411531,3249801212,300594525,Ok brg sgt baik n cantik.harge pun berpatutan.yg cun lampu bole tukar2.recomended seller.hantar pun pantas,5,nizamsharif,https://down-id.img.susercontent.com/file/my-11134103-22080-d3bk85c2b2fvf2 || https://down-id.img.susercontent.com/file/my-11134103-22080-3grwisl2b2fv50 || https://down-id.img.susercontent.com/file/my-11134103-22080-teg59zc3b2fv4d,9/8/2022 10:03,18,5,Not Available,Not Available,positive
9677501826,9677501826,3249801212,300594525,"Quality:ok..berbaloi dengan harga
Durability:semua nya ok

Pengeposan cepat.
Dapat warna yg d mahukan.
Belikan utk anak pg sek..since jam lama dia hilang.
Anak happy,mak pun sronok membeli.",5,pijafiza87,https://down-id.img.susercontent.com/file/my-11134103-22090-ozhmqy1fh1hv7a || https://down-id.img.susercontent.com/file/my-11134103-22090-zoxo3w1fh1hv65 || https://down-id.img.susercontent.com/file/my-11134103-22090-re5owx1fh1hv62 || https://down-id.img.susercontent.com/file/my-11134103-22090-nzhmqy1fh1hv65,28/9/2022 6:25,1,5,5,5,positive
13000141020,13000141020,3249801212,300594525,"Durability:baik
Quality:baik dan tiada masalah

Jam sampai dengan selamat , postage pun xlama sangat . Kualiti jam memang elok , takdaa calar & terbaik . Thankyou seller , nanti boleh repeat lagi 🤲🏻👍",5,yunieeeeees,https://down-id.img.susercontent.com/file/my-11134103-7r98v-lnbb0gg3np30bc,26/10/2023 9:30,0,5,5,5,positive
15087537042,15087537042,3249801212,300594525,"Barang sampai dengan cepat dan sempurna.
Anak perempuan saya suka dengan jam ni.
Masa tepat,lampu jam terang pada waktu malam dan senang nak tengok masa,hari dan tarikh.
Memang berbaloi dengan harga.",5,f8nodc01wf,https://down-id.img.susercontent.com/file/my-11134103-7r991-lux8t1dec12r06,5/5/2024 7:56,Not Available,5,5,5,positive
12770051193,12770051193,3249801212,300594525,Tq seller brg dah selamat sampai. Jam berfungsi dalam keadaan baik. Adik suka sngt jam tu dan boleh tukar2 sbb beli dua warna. Penghantaran pun pantas👍🏻👍🏻👍🏻👍🏻,5,nsydtlhzrh,https://down-id.img.susercontent.com/file/my-11134103-7r98z-lmh3cq67qw0m71,5/10/2023 5:32,1,5,5,5,positive
